"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"44","Shopping around? Handsets on #Vodafone , Apple #iPhone 5; Unmissable offer! http://t.co/JzluS0sRuB",FALSE,0,NA,2014-02-10 00:08:22,FALSE,NA,"432667322600677376",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"45","#Margate Check #offers on #Samsung #Nokia every network Orange #O2 #Tesco #Vodafone highstreet brands in one place http://t.co/585xUp0Mpp",FALSE,0,NA,2014-02-09 23:50:34,FALSE,NA,"432662842131873792",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","mobiledirectuk",0,FALSE,FALSE,NA,NA
"46","Discover the best deals on UK #Vodafone ? With FREE gifts on pay monthly, Recommended, http://t.co/jTr7IQaOPV",FALSE,0,NA,2014-02-09 23:32:37,FALSE,NA,"432658322018553857",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyBuyMobiles",0,FALSE,FALSE,NA,NA
"47","شكراً .. شكراً شكراً ، شكراً .. شكراً شكراً via Coco :D #vodafone #cocovoice",FALSE,0,NA,2014-02-09 23:04:14,FALSE,NA,"432651181547327488",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","YousefElnemr",0,FALSE,FALSE,NA,NA
"48","Stop shopping around! #Vodafone deals for you! We do great ranges on #Nokia ! Compare prices, http://t.co/kpgwq2b9XQ #fb",FALSE,0,NA,2014-02-09 22:57:36,FALSE,NA,"432649511773958144",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","mobiledirectuk",0,FALSE,FALSE,NA,NA
"49","RT @mobiledirectuk: #Harrogate Check #offers on #Samsung #Nokia every network Orange #O2 #Tesco #Vodafone highstreet brands in one place ht…",FALSE,0,NA,2014-02-09 22:54:22,FALSE,NA,"432648696627740672",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","HarrogtReTweet",1,TRUE,FALSE,NA,NA
"50","#Harrogate Check #offers on #Samsung #Nokia every network Orange #O2 #Tesco #Vodafone highstreet brands in one place http://t.co/585xUp0Mpp",FALSE,0,NA,2014-02-09 22:52:51,FALSE,NA,"432648316531519489",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","mobiledirectuk",1,FALSE,FALSE,NA,NA
"51","Check out --&gt; http://t.co/PGefXqLjlY for Factory Mobile Unlocks #AT&amp;T #O2 #Vodafone #Germany #UK !",FALSE,0,NA,2014-02-09 22:45:19,FALSE,NA,"432646419716276224",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","DecipherMyi",0,FALSE,FALSE,NA,NA
"52","#VODAFONE COMPRARÁ #ONO POR 7.000 Millones de euros http://t.co/hYpdncNCYW",FALSE,0,NA,2014-02-09 22:41:09,FALSE,NA,"432645372004282368",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","JUANMARIAHDEZ",0,FALSE,FALSE,NA,NA
"53","#callao #granvia #madrid #españa #imagen #image #photo #foto #picture #picoftheday #schweppes #vodafone http://t.co/RHmUxHMza7",FALSE,2,NA,2014-02-09 22:35:06,FALSE,NA,"432643850168176640",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","oskarjsf",0,FALSE,FALSE,NA,NA
